Id,WnvPresent
343,0.0
344,0.0
345,0.6339544055096873
346,0.06774714264687454
347,0.8912134950093478
348,0.020159724555451675
349,0.020159724555451675
350,0.020159724555451675
351,0.020159724555451675
352,0.020159724555451675
353,0.6127439589511532
354,0.04750565063770473
355,0.869565198089818
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.6552005128401035
362,0.08802292701304104
363,0.9128980621831744
364,0.04035362476072635
365,0.04035362476072635
366,0.04035362476072635
367,0.04035362476072635
368,0.04035362476072635
369,0.6552005128401035
370,0.08802292701304104
371,0.9128980621831744
372,0.04035362476072635
373,0.04035362476072635
374,0.04035362476072635
375,0.04035362476072635
376,0.04035362476072635
377,0.6552005128401035
378,0.08802292701304104
379,0.9128980621831744
380,0.04035362476072635
381,0.04035362476072635
382,0.04035362476072635
383,0.04035362476072635
384,0.04035362476072635
385,0.6339544055096873
386,0.06774714264687454
387,0.8912134950093478
388,0.020159724555451675
389,0.020159724555451675
390,0.020159724555451675
391,0.020159724555451675
392,0.020159724555451675
393,0.6127439589511532
394,0.04750565063770473
395,0.869565198089818
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.6233447276306929
402,0.05762211303985687
403,0.880384815786627
404,0.010075593258724425
405,0.010075593258724425
406,0.010075593258724425
407,0.010075593258724425
408,0.010075593258724425
409,0.6127439589511532
410,0.04750565063770473
411,0.869565198089818
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.6127439589511532
418,0.04750565063770473
419,0.869565198089818
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.6127439589511532
426,0.04750565063770473
427,0.869565198089818
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.6127439589511532
434,0.04750565063770473
435,0.869565198089818
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.6233447276306929
442,0.05762211303985687
443,0.880384815786627
444,0.010075593258724425
445,0.010075593258724425
446,0.010075593258724425
447,0.010075593258724425
448,0.010075593258724425
449,0.6127439589511532
450,0.04750565063770473
451,0.869565198089818
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.6127439589511532
458,0.04750565063770473
459,0.869565198089818
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.6127439589511532
466,0.04750565063770473
467,0.869565198089818
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.6127439589511532
474,0.04750565063770473
475,0.869565198089818
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.6552005128401035
482,0.08802292701304104
483,0.9128980621831744
484,0.04035362476072635
485,0.04035362476072635
486,0.04035362476072635
487,0.04035362476072635
488,0.04035362476072635
489,0.6127439589511532
490,0.04750565063770473
491,0.869565198089818
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.6127439589511532
498,0.04750565063770473
499,0.869565198089818
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.6233447276306929
506,0.05762211303985687
507,0.880384815786627
508,0.010075593258724425
509,0.010075593258724425
510,0.010075593258724425
511,0.010075593258724425
512,0.010075593258724425
513,0.6339544055096873
514,0.06774714264687454
515,0.8912134950093478
516,0.020159724555451675
517,0.020159724555451675
518,0.020159724555451675
519,0.020159724555451675
520,0.020159724555451675
521,0.6445729985813067
522,0.07788074534274614
523,0.902051241795327
524,0.03025239976423144
525,0.03025239976423144
526,0.03025239976423144
527,0.03025239976423144
528,0.03025239976423144
529,0.6339544055096873
530,0.06774714264687454
531,0.8912134950093478
532,0.020159724555451675
533,0.020159724555451675
534,0.020159724555451675
535,0.020159724555451675
536,0.020159724555451675
537,0.6127439589511532
538,0.04750565063770473
539,0.869565198089818
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.6127439589511532
546,0.04750565063770473
547,0.869565198089818
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.6233447276306929
554,0.05762211303985687
555,0.880384815786627
556,0.010075593258724425
557,0.010075593258724425
558,0.010075593258724425
559,0.010075593258724425
560,0.010075593258724425
561,0.6127439589511532
562,0.04750565063770473
563,0.869565198089818
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.6127439589511532
570,0.04750565063770473
571,0.869565198089818
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.6233447276306929
578,0.05762211303985687
579,0.880384815786627
580,0.010075593258724425
581,0.010075593258724425
582,0.010075593258724425
583,0.010075593258724425
584,0.010075593258724425
585,0.6233447276306929
586,0.05762211303985687
587,0.880384815786627
588,0.010075593258724425
589,0.010075593258724425
590,0.010075593258724425
591,0.010075593258724425
592,0.010075593258724425
593,0.6127439589511532
594,0.04750565063770473
595,0.869565198089818
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.6552005128401035
602,0.08802292701304104
603,0.9128980621831744
604,0.04035362476072635
605,0.04035362476072635
606,0.04035362476072635
607,0.04035362476072635
608,0.04035362476072635
609,0.6233447276306929
610,0.05762211303985687
611,0.880384815786627
612,0.010075593258724425
613,0.010075593258724425
614,0.010075593258724425
615,0.010075593258724425
616,0.010075593258724425
617,0.6339544055096873
618,0.06774714264687454
619,0.8912134950093478
620,0.020159724555451675
621,0.020159724555451675
622,0.020159724555451675
623,0.020159724555451675
624,0.020159724555451675
625,0.6233447276306929
626,0.05762211303985687
627,0.880384815786627
628,0.010075593258724425
629,0.010075593258724425
630,0.010075593258724425
631,0.010075593258724425
632,0.010075593258724425
633,0.6233447276306929
634,0.05762211303985687
635,0.880384815786627
636,0.010075593258724425
637,0.010075593258724425
638,0.010075593258724425
639,0.010075593258724425
640,0.010075593258724425
641,0.6127439589511532
642,0.04750565063770473
643,0.869565198089818
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.6339544055096873
650,0.06774714264687454
651,0.8912134950093478
652,0.020159724555451675
653,0.020159724555451675
654,0.020159724555451675
655,0.020159724555451675
656,0.020159724555451675
657,0.6127439589511532
658,0.04750565063770473
659,0.869565198089818
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.6339544055096873
666,0.06774714264687454
667,0.8912134950093478
668,0.020159724555451675
669,0.020159724555451675
670,0.020159724555451675
671,0.020159724555451675
672,0.020159724555451675
673,0.6339544055096873
674,0.06774714264687454
675,0.8912134950093478
676,0.020159724555451675
677,0.020159724555451675
678,0.020159724555451675
679,0.020159724555451675
680,0.020159724555451675
681,0.6127439589511532
682,0.04750565063770473
683,0.869565198089818
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.6127439589511532
690,0.04750565063770473
691,0.869565198089818
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.6127439589511532
698,0.04750565063770473
699,0.869565198089818
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.6127439589511532
706,0.04750565063770473
707,0.869565198089818
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.6233447276306929
714,0.05762211303985687
715,0.880384815786627
716,0.010075593258724425
717,0.010075593258724425
718,0.010075593258724425
719,0.010075593258724425
720,0.010075593258724425
721,0.6339544055096873
722,0.06774714264687454
723,0.8912134950093478
724,0.020159724555451675
725,0.020159724555451675
726,0.020159724555451675
727,0.020159724555451675
728,0.020159724555451675
729,0.6764823289042212
730,0.10833305082718958
731,0.9346189479252445
732,0.06058174762755186
733,0.06058174762755186
734,0.06058174762755186
735,0.06058174762755186
736,0.06058174762755186
737,0.6233447276306929
738,0.05762211303985687
739,0.880384815786627
740,0.010075593258724425
741,0.010075593258724425
742,0.010075593258724425
743,0.010075593258724425
744,0.010075593258724425
745,0.6552005128401035
746,0.08802292701304104
747,0.9128980621831744
748,0.04035362476072635
749,0.04035362476072635
750,0.04035362476072635
751,0.04035362476072635
752,0.04035362476072635
753,0.6445729985813067
754,0.07788074534274614
755,0.902051241795327
756,0.03025239976423144
757,0.03025239976423144
758,0.03025239976423144
759,0.03025239976423144
760,0.03025239976423144
761,0.6233447276306929
762,0.05762211303985687
763,0.880384815786627
764,0.010075593258724425
765,0.010075593258724425
766,0.010075593258724425
767,0.010075593258724425
768,0.010075593258724425
769,0.7405425094430775
770,0.1694699302481002
771,1.0
772,0.12147192269961948
773,0.12147192269961948
774,0.12147192269961948
775,0.12147192269961948
776,0.12147192269961948
777,0.7084721118461772
778,0.13886272608748307
779,0.9672684795898352
780,0.09098820231962002
781,0.09098820231962002
782,0.09098820231962002
783,0.09098820231962002
784,0.09098820231962002
785,0.6233447276306929
786,0.05762211303985687
787,0.880384815786627
788,0.010075593258724425
789,0.010075593258724425
790,0.010075593258724425
791,0.010075593258724425
792,0.010075593258724425
793,0.6127439589511532
794,0.04750565063770473
795,0.869565198089818
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.6445729985813067
802,0.07788074534274614
803,0.902051241795327
804,0.03025239976423144
805,0.03025239976423144
806,0.03025239976423144
807,0.03025239976423144
808,0.03025239976423144
809,0.6445729985813067
810,0.07788074534274614
811,0.902051241795327
812,0.03025239976423144
813,0.03025239976423144
814,0.03025239976423144
815,0.03025239976423144
816,0.03025239976423144
817,0.6445729985813067
818,0.07788074534274614
819,0.902051241795327
820,0.03025239976423144
821,0.03025239976423144
822,0.03025239976423144
823,0.03025239976423144
824,0.03025239976423144
825,0.6339544055096873
826,0.06774714264687454
827,0.8912134950093478
828,0.020159724555451675
829,0.020159724555451675
830,0.020159724555451675
831,0.020159724555451675
832,0.020159724555451675
833,0.665836954281982
834,0.09817369354493266
835,0.9237539622127713
836,0.05046340542220662
837,0.05046340542220662
838,0.05046340542220662
839,0.05046340542220662
840,0.05046340542220662
841,0.6127439589511532
842,0.04750565063770473
843,0.869565198089818
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.6127439589511532
850,0.04750565063770473
851,0.869565198089818
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.6233447276306929
858,0.05762211303985687
859,0.880384815786627
860,0.010075593258724425
861,0.010075593258724425
862,0.010075593258724425
863,0.010075593258724425
864,0.010075593258724425
865,0.6127439589511532
866,0.04750565063770473
867,0.869565198089818
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.6127439589511532
874,0.04750565063770473
875,0.869565198089818
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.6127439589511532
882,0.04750565063770473
883,0.869565198089818
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.6552005128401035
890,0.08802292701304104
891,0.9128980621831744
892,0.04035362476072635
893,0.04035362476072635
894,0.04035362476072635
895,0.04035362476072635
896,0.04035362476072635
897,0.6127439589511532
898,0.04750565063770473
899,0.869565198089818
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.6233447276306929
906,0.05762211303985687
907,0.880384815786627
908,0.010075593258724425
909,0.010075593258724425
910,0.010075593258724425
911,0.010075593258724425
912,0.010075593258724425
913,0.6127439589511532
914,0.04750565063770473
915,0.869565198089818
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.6445729985813067
922,0.07788074534274614
923,0.902051241795327
924,0.03025239976423144
925,0.03025239976423144
926,0.03025239976423144
927,0.03025239976423144
928,0.03025239976423144
929,0.6445729985813067
930,0.07788074534274614
931,0.902051241795327
932,0.03025239976423144
933,0.03025239976423144
934,0.03025239976423144
935,0.03025239976423144
936,0.03025239976423144
937,0.6127439589511532
938,0.04750565063770473
939,0.869565198089818
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.6127439589511532
946,0.04750565063770473
947,0.869565198089818
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.6127439589511532
954,0.04750565063770473
955,0.869565198089818
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.6127439589511532
962,0.04750565063770473
963,0.869565198089818
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.6127439589511532
970,0.04750565063770473
971,0.869565198089818
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.6127439589511532
978,0.04750565063770473
979,0.869565198089818
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.6127439589511532
986,0.04750565063770473
987,0.869565198089818
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.6127439589511532
994,0.04750565063770473
995,0.869565198089818
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.6127439589511532
1002,0.04750565063770473
1003,0.869565198089818
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.6127439589511532
1010,0.04750565063770473
1011,0.869565198089818
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.6127439589511532
1018,0.04750565063770473
1019,0.869565198089818
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.6127439589511532
1026,0.04750565063770473
1027,0.869565198089818
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.6127439589511532
1034,0.04750565063770473
1035,0.869565198089818
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.6127439589511532
1042,0.04750565063770473
1043,0.869565198089818
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.6127439589511532
1050,0.04750565063770473
1051,0.869565198089818
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.6127439589511532
1058,0.04750565063770473
1059,0.869565198089818
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.6127439589511532
1066,0.04750565063770473
1067,0.869565198089818
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.6127439589511532
1074,0.04750565063770473
1075,0.869565198089818
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.6127439589511532
1082,0.04750565063770473
1083,0.869565198089818
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.6127439589511532
1090,0.04750565063770473
1091,0.869565198089818
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.6233447276306929
1098,0.05762211303985687
1099,0.880384815786627
1100,0.010075593258724425
1101,0.010075593258724425
1102,0.010075593258724425
1103,0.010075593258724425
1104,0.010075593258724425
1105,0.6127439589511532
1106,0.04750565063770473
1107,0.869565198089818
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.6127439589511532
1114,0.04750565063770473
1115,0.869565198089818
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.6127439589511532
1122,0.04750565063770473
1123,0.869565198089818
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.6127439589511532
1130,0.04750565063770473
1131,0.869565198089818
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.6127439589511532
1138,0.04750565063770473
1139,0.869565198089818
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.6127439589511532
1146,0.04750565063770473
1147,0.869565198089818
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.6127439589511532
1154,0.04750565063770473
1155,0.869565198089818
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.6127439589511532
1162,0.04750565063770473
1163,0.869565198089818
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.6127439589511532
1170,0.04750565063770473
1171,0.869565198089818
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.6127439589511532
1178,0.04750565063770473
1179,0.869565198089818
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.6127439589511532
1186,0.04750565063770473
1187,0.869565198089818
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.6127439589511532
1194,0.04750565063770473
1195,0.869565198089818
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.6127439589511532
1202,0.04750565063770473
1203,0.869565198089818
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.6871366427054486
1210,0.11850100475015246
1211,0.9454930253629623
1212,0.07070865725724573
1213,0.07070865725724573
1214,0.07070865725724573
1215,0.07070865725724573
1216,0.07070865725724573
1217,0.6127439589511532
1218,0.04750565063770473
1219,0.869565198089818
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.6552005128401035
1226,0.08802292701304104
1227,0.9128980621831744
1228,0.04035362476072635
1229,0.04035362476072635
1230,0.04035362476072635
1231,0.04035362476072635
1232,0.04035362476072635
1233,0.6445729985813067
1234,0.07788074534274614
1235,0.902051241795327
1236,0.03025239976423144
1237,0.03025239976423144
1238,0.03025239976423144
1239,0.03025239976423144
1240,0.03025239976423144
1241,0.6127439589511532
1242,0.04750565063770473
1243,0.869565198089818
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.6339544055096873
1250,0.06774714264687454
1251,0.8912134950093478
1252,0.020159724555451675
1253,0.020159724555451675
1254,0.020159724555451675
1255,0.020159724555451675
1256,0.020159724555451675
1257,0.6233447276306929
1258,0.05762211303985687
1259,0.880384815786627
1260,0.010075593258724425
1261,0.010075593258724425
1262,0.010075593258724425
1263,0.010075593258724425
1264,0.010075593258724425
1265,0.6127439589511532
1266,0.04750565063770473
1267,0.869565198089818
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.6127439589511532
1274,0.04750565063770473
1275,0.869565198089818
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.6871366427054486
1282,0.11850100475015246
1283,0.9454930253629623
1284,0.07070865725724573
1285,0.07070865725724573
1286,0.07070865725724573
1287,0.07070865725724573
1288,0.07070865725724573
1289,0.6233447276306929
1290,0.05762211303985687
1291,0.880384815786627
1292,0.010075593258724425
1293,0.010075593258724425
1294,0.010075593258724425
1295,0.010075593258724425
1296,0.010075593258724425
1297,0.6233447276306929
1298,0.05762211303985687
1299,0.880384815786627
1300,0.010075593258724425
1301,0.010075593258724425
1302,0.010075593258724425
1303,0.010075593258724425
1304,0.010075593258724425
1305,0.665836954281982
1306,0.09817369354493266
1307,0.9237539622127713
1308,0.05046340542220662
1309,0.05046340542220662
1310,0.05046340542220662
1311,0.05046340542220662
1312,0.05046340542220662
1313,0.6127439589511532
1314,0.04750565063770473
1315,0.869565198089818
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.665836954281982
1322,0.09817369354493266
1323,0.9237539622127713
1324,0.05046340542220662
1325,0.05046340542220662
1326,0.05046340542220662
1327,0.05046340542220662
1328,0.05046340542220662
1329,0.6127439589511532
1330,0.04750565063770473
1331,0.869565198089818
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.6127439589511532
1338,0.04750565063770473
1339,0.869565198089818
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.6339544055096873
1346,0.06774714264687454
1347,0.8912134950093478
1348,0.020159724555451675
1349,0.020159724555451675
1350,0.020159724555451675
1351,0.020159724555451675
1352,0.020159724555451675
1353,0.6127439589511532
1354,0.04750565063770473
1355,0.869565198089818
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.6871366427054486
1362,0.11850100475015246
1363,0.9454930253629623
1364,0.07070865725724573
1365,0.07070865725724573
1366,0.07070865725724573
1367,0.07070865725724573
1368,0.07070865725724573
1369,0.665836954281982
1370,0.09817369354493266
1371,0.9237539622127713
1372,0.05046340542220662
1373,0.05046340542220662
1374,0.05046340542220662
1375,0.05046340542220662
1376,0.05046340542220662
1377,0.6127439589511532
1378,0.04750565063770473
1379,0.869565198089818
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.6127439589511532
1386,0.04750565063770473
1387,0.869565198089818
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.6339544055096873
1394,0.06774714264687454
1395,0.8912134950093478
1396,0.020159724555451675
1397,0.020159724555451675
1398,0.020159724555451675
1399,0.020159724555451675
1400,0.020159724555451675
1401,0.6127439589511532
1402,0.04750565063770473
1403,0.869565198089818
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.6339544055096873
1410,0.06774714264687454
1411,0.8912134950093478
1412,0.020159724555451675
1413,0.020159724555451675
1414,0.020159724555451675
1415,0.020159724555451675
1416,0.020159724555451675
1417,0.6233447276306929
1418,0.05762211303985687
1419,0.880384815786627
1420,0.010075593258724425
1421,0.010075593258724425
1422,0.010075593258724425
1423,0.010075593258724425
1424,0.010075593258724425
1425,0.6339544055096873
1426,0.06774714264687454
1427,0.8912134950093478
1428,0.020159724555451675
1429,0.020159724555451675
1430,0.020159724555451675
1431,0.020159724555451675
1432,0.020159724555451675
1433,0.6127439589511532
1434,0.04750565063770473
1435,0.869565198089818
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.6871366427054486
1442,0.11850100475015246
1443,0.9454930253629623
1444,0.07070865725724573
1445,0.07070865725724573
1446,0.07070865725724573
1447,0.07070865725724573
1448,0.07070865725724573
1449,0.6127439589511532
1450,0.04750565063770473
1451,0.869565198089818
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.6233447276306929
1458,0.05762211303985687
